name,team,position,expected_goals_conceded_1,expected_goals_conceded_2,expected_goals_conceded_3,expected_goals_conceded_4,expected_goals_conceded_5,expected_goals_conceded_6,expected_goals_conceded_7,expected_goals_conceded_8,expected_goals_conceded_9,expected_goals_conceded_10,expected_goals_conceded_11
Ted Curd,,,,,,,,,,,,,
Teddy Sharman-Lowe,,,,,,,,,,,,,
Temple Ojinnaka,,,,,,,,,,,,,
Thomas Kaminski,12.0,GK,2.44,1.6,,1.68,2.59,1.5,0.99,0.88,2.28,1.81,2.81
Tim Krul,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timo Werner,,,,,,,,,0.38,1.47,1.48,0.96,0.27
Timothy Castagne,,,0.29,1.39,1.46,0.41,0.26,1.64,0.34,2.15,1.68,1.84,1.65
Toby Collyer,,,,,,,,,,,,,
Tom Davies,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.64,0.22
Tom Lockyer,12.0,DEF,0.0,1.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommi O'Reilly,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Hernes,,,,,,,,,,0.0,0.0,0.0,0.0
Treymaurice Nyoni,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Barnett,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Adams,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrese Hall,,,,,,,,,,,,,
Tyrique George,,,,,,,,,,,,,
ValentÃ­n Barco,,,,,,,,,,,,,0.0
Valintino Adedokun,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vincent Angelini,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wataru Endo,,,0.66,0.5,0.63,0.8,0.76,0.34,0.0,0.0,0.0,1.33,1.69
Wesley Okoduwa,,,,,,,,,,,,,
Willy Kambwala,,,,,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilson Odobert,,,0.0,1.61,1.07,1.18,1.69,2.04,0.72,1.52,1.28,2.86,2.23
Yago de Santiago Alonso,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yegor Yarmoliuk,,,0.65,0.76,0.03,,1.78,0.1,0.0,0.38,0.18,0.11,0.0
Yerson Mosquera,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Yunus Konak,,,,,,,,,,,,,
Zack Nelson,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zak Sturge,,,,,,,,,,,,,
ÄorÄe PetroviÄ,,,,,,,,,0.86,2.93,1.93,0.55,2.91
Aaron Ramsey,,,0.91,0.0,0.0,0.0,2.02,0.0,0.37,0.84,2.14,1.03,0.0
Adam Smith,3.0,DEF,1.16,,0.75,0.28,1.79,0.0,1.31,0.56,1.55,2.26,1.64
Adam Wharton,,,,,,,,,,1.18,1.21,1.64,0.05
Adama TraorÃ©,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.19
Ademola Ola-Adebomi,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Admiral Muskwe,12.0,FWD,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AdriÃ¡n San Miguel del Castillo,11.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aidan Francis-Clarke,12.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Alex Matos,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Alex Scott,3.0,MID,0.0,,0.24,0.28,1.44,0.65,1.24,0.05,1.55,0.76,0.16
Alexis Mac Allister,11.0,MID,0.0,0.0,0.0,0.0,0.25,1.39,0.56,3.52,1.33,0.74,
Alfie Dorrington,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Alfie Doughty,12.0,DEF,1.6,,1.68,2.46,1.5,0.99,0.88,2.09,1.8,2.69,
Alfie Gilchrist,,,0.0,0.0,0.0,0.07,0.0,0.13,0.0,1.01,0.07,0.0,
Alisson Ramses Becker,11.0,GK,1.74,0.63,0.8,0.76,0.59,1.39,0.56,3.52,0.0,0.0,
Allan Campbell,12.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Altay Bayindir,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amadou Diallo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amara Nallo,,,,,,,,,,,,,
Amari'i Bell,12.0,DEF,1.6,,1.24,2.59,1.5,0.99,0.88,2.28,1.81,2.81,
Andrew Omobamidele,,,0.0,0.0,0.0,0.0,0.0,1.29,1.23,0.96,0.0,0.01,1.66
Andrew Robertson,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.42,1.33,1.69,
Andros Townsend,,,1.52,,1.28,2.46,0.43,0.91,0.52,0.0,0.11,0.75,
Anssumane Fati Vieira,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.64,0.37,0.23
Antoine Semenyo,3.0,FWD,0.8,,0.51,0.28,1.44,0.0,1.24,0.5,0.0,1.52,1.64
Aribim Pepple,12.0,FWD,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ashley Phillips,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Axel Piesold,,,,,,,,,,,,,
Bashir Humphreys,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ben Brereton,,,,,,,,0.92,0.92,1.9,0.0,0.0,0.0
Ben Doak,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ben Greenwood,3.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Jackson,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Parkinson,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Pearson,3.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benicio Baker-Boaitey,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0
Benjamin Arthur,,,,,,,,,,,,,
Benjamin Fredrick,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Billy Blacker,,,,,,,,,,,,0.0,0.0
Billy Crellin,,,,,,,,,,,,,
Bobby Clark,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,
Bradley Ibrahim,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callan McKenna,,,,,,,,,,,,,
Callum Marshall,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Callum Scanlon,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cameron Peupion,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Caoimhin Kelleher,11.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.69,
Carlos Baleba,,,0.94,0.0,1.03,1.43,0.0,0.0,0.39,0.13,0.35,0.0,0.0
Carlos Mendes Gomes,12.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Carlton Morris,12.0,FWD,0.07,,0.4,0.13,1.07,0.06,0.88,2.09,1.8,2.81,
Cauley Woodrow,12.0,FWD,0.0,,0.0,0.0,0.0,0.0,0.0,0.03,0.01,2.07,
Cesare Casadei,,,,,,,,,0.04,0.0,0.0,0.34,
Charles Sagoe,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chiedozie Ogbene,12.0,FWD,0.0,,0.4,0.13,1.15,0.99,0.88,2.28,1.81,2.81,
Chris Mepham,3.0,DEF,0.0,,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0
Christian Chigozie,,,,,,,,,,,,,
ClÃ©ment Lenglet,,,0.0,0.0,0.56,1.04,0.9,1.13,2.54,1.26,1.8,1.4,2.58
Cody Gakpo,11.0,FWD,1.21,0.36,0.71,0.44,0.27,1.02,0.18,2.1,0.0,1.3,
Conor Bradley,,,0.0,0.0,0.0,0.0,0.0,0.44,0.38,0.0,0.0,0.74,
Curtis Jones,11.0,MID,0.35,0.0,0.71,0.32,0.59,0.44,0.56,3.52,1.33,0.31,
Daiki Hashioka,,,,,,,,,,0.0,0.0,0.0,
Dan Potts,12.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dango Ouattara,3.0,MID,0.0,,0.71,0.28,0.33,0.0,0.0,0.02,0.0,0.74,0.16
Daniel Gore,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel MuÃ±oz,,,,,,,,,0.0,1.53,1.21,1.66,0.1
Darren Randolph,3.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darwin NÃºÃ±ez Ribeiro,11.0,FWD,1.4,0.63,0.09,0.6,0.32,1.39,0.56,1.42,1.33,0.39,
David Brooks,3.0,MID,0.0,,0.04,0.0,0.53,0.65,0.0,0.0,0.0,0.0,0.0
David Ozoh,,,0.0,0.52,0.59,0.0,0.0,0.88,0.53,0.0,0.0,0.02,0.0
Deivid Washington de Souza EugÃªnio,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dermot Mee,,,,,,,,,,,,,
Detlef Esapa Osong,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Devan Tanton,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Manuel Jadon da Silva Moreira,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Diogo Teixeira da Silva,11.0,MID,0.0,0.0,0.0,0.16,0.27,0.95,0.38,3.52,1.33,0.39,
Dion Pereira,12.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Divock Origi,,,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.66
Djordje Petrovic,,,0.08,0.37,1.31,1.08,2.53,,,,,,
Dominic Dos Santos Martins,,,,,,,,,,,,,
Dominic Sadi,,,,,,,,,,,0.0,0.0,0.0
Dominic Solanke,3.0,FWD,1.16,,0.75,0.28,2.33,1.22,1.31,0.56,1.55,2.26,1.64
Dominik Szoboszlai,11.0,MID,1.4,0.27,0.8,0.32,0.32,0.0,0.38,0.0,0.0,0.0,
Dovydas Sasnauskas,,,,,,,,,,,,,0.0
Eddie Beach,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Elijah Adebayo,12.0,FWD,1.6,,1.28,2.46,1.5,0.99,0.36,2.25,1.81,0.0,
Elijah Campbell,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elliot Thorpe,12.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Emiliano Marcondes,3.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enes Ãnal,,,,,,,,,,0.0,0.0,0.03,0.0
Enso GonzÃ¡lez,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Brierley,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Nwaneri,,,,,,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
Ethan Wheatley,,,,,,,,,,,,,
Fabian Mrozek,,,,,,,,,,,0.0,0.0,
Fabio Henrique Tavares,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Filip Marschall,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finley Munroe,,,,,,,,,,,,,
Fletcher Holman,,,,,,,,,,,,,
FodÃ© Ballo-TourÃ©,,,0.36,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Franco Umeh-Chibueze,,,,,,,,,,,,0.0,0.0
Fred Onyedinma,12.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gabriel Osho,12.0,DEF,0.0,,1.68,2.59,1.5,0.99,0.88,2.28,1.81,2.81,
Gavin Kilkenny,3.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Earthy,,,,,,,,,,,,,0.0
Giovanni Reyna,,,,,,,,,,0.0,0.0,0.0,0.33
Glen Rea,12.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gonzalo Montiel,,,0.0,0.0,0.0,1.61,0.24,1.29,1.23,0.0,0.0,0.0,0.0
Gustavo Hamer,,,0.64,1.61,0.45,0.63,0.0,2.27,1.13,0.57,1.25,2.72,1.24
Habeeb Ogunneye,,,,,,,,,,,,,
Hamed TraorÃ¨,3.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han-Noah Massengo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0
Hannes Delcroix,,,0.0,1.07,0.0,0.0,3.03,0.0,0.0,0.0,2.86,2.42,0.0
Harry Amass,,,,,,,,,,,,,
Harvey Elliott,11.0,MID,0.35,0.0,0.09,0.44,0.0,0.36,0.18,1.42,0.92,0.95,
Harvey Griffiths,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
HÃ¡kon Valdimarsson,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Ibrahim SangarÃ©,,,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahima KonatÃ©,11.0,DEF,1.21,0.63,0.8,0.0,0.59,1.39,0.56,3.55,0.0,1.69,
Illia Zabarnyi,3.0,DEF,1.16,,0.75,0.28,2.33,1.61,1.31,0.56,1.55,2.26,1.64
IonuÈ Radu,3.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IshÃ© Samuels-Smith,,,,,,,,,,,,0.0,
Issa KaborÃ©,12.0,DEF,0.0,,0.94,0.0,0.35,0.0,0.0,0.0,0.0,0.0,
Ivo Grbic,,,,,,,,,0.92,0.0,0.0,0.0,1.24
Jack Harrison,,,0.92,0.77,1.13,2.2,2.06,1.11,1.71,0.98,1.63,0.09,1.25
Jack Walton,12.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jacob Brown,12.0,FWD,1.6,,1.68,2.59,0.35,0.0,0.0,0.19,0.0,0.0,
Jacob Wright,,,,,,,,,,,0.0,0.0,0.0
Jadan Raymond,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaidon Anthony,3.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Lowe,3.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Hill,3.0,DEF,0.0,,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
James McConnell,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
James Shea,12.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
James Sweet,,,,,,,,,,,,0.0,0.0
James Ward-Prowse,,,2.34,0.65,0.91,2.68,2.48,2.23,1.17,0.8,3.66,2.79,1.12
James Wright,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Donley,,,0.33,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,
Jamie McDonnell,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Jarell Quansah,11.0,DEF,0.53,0.0,0.0,0.76,0.0,0.0,0.0,0.0,1.33,0.0,
Jayden Danns,,,,,,,,,,,,0.0,
Jayden Luker,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jean-Ricner Bellegarde,,,0.48,1.14,0.0,0.84,0.06,0.05,1.47,0.25,1.38,0.72,0.1
Jenson Metcalfe,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ji-Soo Kim,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jili Buyabu,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimi Tauriainen,,,,,,,,,,,,,
Joe Gardner,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Joe Gauci,,,,,,,,,,,,0.0,0.0
Joe Gomez,11.0,DEF,1.24,0.36,0.3,0.76,0.59,1.39,0.38,3.48,0.0,0.95,
Joe Hugill,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Rothwell,3.0,MID,0.0,,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Taylor,12.0,FWD,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Joe White,,,,,,,,,0.0,0.0,0.0,0.11,0.0
Joel Matip,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
John McAtee,12.0,FWD,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jonny Evans,,,0.42,2.35,1.36,1.68,0.74,1.12,0.13,0.0,0.05,0.61,0.0
Jordan Clark,12.0,MID,0.0,,0.0,0.0,0.0,0.93,0.36,1.69,1.7,0.75,
Jordan Henderson,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Joseph Johnson,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Josh Acheampong,,,,,,,,,,,,,
Josh Brooking,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Joshua Duffus,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua King,,,,,,,,,,0.0,0.0,0.0,0.0
Justin Hubner,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Kluivert,3.0,MID,1.09,,0.0,0.28,0.89,0.96,0.07,0.51,0.0,1.5,1.48
JÃ©rÃ©my Doku,,,0.0,0.0,,0.0,0.0,1.11,1.44,0.03,0.32,1.58,0.44
Kadan Young,,,,,,,,,,,,,
Kaden Rodney,,,,,,,,,,,,,0.0
Kaelan Casey,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaide Gordon,,,,,,,,0.44,0.0,0.0,0.0,0.0,
Kaine Kesler-Hayden,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Kiano Dyer,,,,,,,,,,,,,
Kieffer Moore,3.0,FWD,0.0,,0.04,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
Konstantinos Mavropanos,,,1.21,0.0,0.91,2.68,2.48,2.23,1.17,0.0,0.88,0.0,1.12
Konstantinos Tsimikas,11.0,DEF,1.74,0.63,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kristian Sekularac,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Lander Emery,,,,,,,,,,,,,
Leigh Kavanagh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leo Castledine,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Leon Chiwome,,,,,,,,,,,,,
Lewis Cook,3.0,MID,1.16,,0.27,0.0,2.33,1.22,1.31,0.56,1.55,2.26,1.64
Lewis Koumas,,,,,,,,,,,0.0,0.0,
Lewis Orford,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Warrington,,,,,,,,,,,,,
Lloyd Kelly,3.0,DEF,0.0,,0.0,0.0,0.0,0.65,1.28,0.55,0.91,2.26,0.0
Lorenz Assignon,,,,,,,,,,1.28,2.86,2.23,2.39
Louie Watson,12.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Louis Jackson,,,,,,,,,,,,,
Luca Barrington,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis DÃ­az,11.0,MID,1.74,0.63,0.71,0.32,0.32,0.36,0.56,3.52,1.33,1.69,
Luis Sinisterra,,,0.07,,0.24,0.0,0.89,0.96,0.07,0.55,1.55,0.0,0.0
Luke Berry,12.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,
Luke Chambers,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luke Freeman,12.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luke Harris,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Thomas,,,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0
Mackenzie Hunt,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Juel Andersen,12.0,DEF,0.0,,0.44,0.13,0.0,0.0,0.0,0.0,0.0,0.0,
Mahamadou Susoho,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcelo de AraÃºjo Pitaluga Filho,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Marcos Senesi,3.0,DEF,1.16,,0.75,0.28,2.33,0.0,1.31,0.56,1.55,2.26,1.62
Marcus Tavernier,3.0,MID,1.16,,0.75,0.28,2.33,1.61,1.31,0.07,1.55,2.26,1.48
Mark OâMahony,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Travers,3.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvelous Nakamba,12.0,MID,1.52,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Matt Macey,12.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Matthew Whittingham,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matz Sels,,,,,,,,,,0.96,0.48,0.56,3.57
Mauro Bandeira,,,,,,,,,,,0.0,0.0,0.0
Max Aarons,3.0,DEF,0.0,,0.0,0.0,1.99,1.22,0.0,0.0,0.0,0.0,0.0
Max Kinsey,,,,,,,,,,,,,0.0
Max Kinsey-Wellings,,,,,,,,,0.0,0.0,0.0,0.0,
Maxime Esteve,,,,,,,,,,0.66,2.14,1.03,2.39
Micah Hamilton,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Dacosta Gonzalez,,,,,,,,,,,,,
Michael Ndiweni,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Olakigbe,,,0.27,0.03,,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Mike TrÃ©sor,,,1.11,0.27,0.47,1.32,1.11,0.13,0.0,0.0,0.0,0.0,0.0
Mikey Moore,,,,,,,,,,,,,
Milos Kerkez,3.0,DEF,1.16,,0.0,0.0,0.0,0.0,0.03,0.02,0.64,0.0,1.64
Mohamed Salah,11.0,MID,1.74,0.63,0.8,0.76,0.59,0.0,0.0,0.0,0.0,1.3,
Mohammed Kudus,,,1.54,0.64,0.91,2.68,0.0,0.0,1.17,0.8,3.66,2.79,0.73
Morgan Rogers,,,,,,,,,,0.15,0.0,0.0,0.0
Murillo Santiago Costa dos Santos,,,1.14,1.53,1.57,2.43,0.77,1.29,1.23,0.96,0.48,0.56,1.92
Myles Lewis-Skelly,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myles Peart-Harris,,,0.0,0.0,,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Fraser,,,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.3,0.0,0.0
Nathaniel Phillips,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NicolÃ¡s DomÃ­nguez,,,0.0,0.0,0.0,0.13,0.35,1.29,0.96,0.91,0.48,0.55,3.14
NicolÃ² Zaniolo,,,0.0,0.0,0.54,0.18,0.0,0.04,0.77,0.0,0.05,0.0,0.0
Noha Lemina,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Norberto Bercique Gomes Betuncal,,,0.35,0.07,0.09,2.2,0.11,0.68,0.22,0.0,0.79,0.04,0.56
Norberto Murara Neto,3.0,GK,1.16,,0.75,0.28,2.33,1.61,1.31,0.56,1.55,2.26,1.64
NoÃ«l Atom,,,,,,,,,,,,,
Odeluga Offiah,,,,,,,,,,,,,
Odysseas Vlachodimos,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Arblaster,,,,,,,,,,,,0.0,0.0
Oliver Scarles,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Oliwier Zych,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ollie Harrison,,,,,,,,,,,,0.0,
Owen Beck,,,,,,,,0.95,0.0,0.0,0.0,0.0,
Owen Hampson,,,,,,,,,,,,,
Owen Hesketh,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pelly Ruddock Mpanzu,12.0,MID,0.0,,0.4,0.13,0.0,0.0,0.52,0.6,0.0,0.0,
Philip Billing,3.0,MID,0.37,,0.71,0.0,1.44,0.4,0.0,0.07,0.0,0.0,0.0
Radek VÃ­tek,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Radu Dragusin,,,,,,,,0.45,0.19,0.86,0.0,0.0,
Reece Burke,12.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.88,0.19,1.7,0.0,
Reuell Walters,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rhys Bennett,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo Duarte Ribeiro,,,,,,,,,,0.0,0.0,0.0,0.0
Romain Faivre,,,,,,,,,0.0,0.0,0.0,0.0,0.02
RomÃ©o Lavia,,,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,
Ronnie Stutter,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Roshaun Mathurin,,,,,,,,,,,,,
Ross Barkley,12.0,MID,1.6,,1.68,2.59,1.5,0.99,0.88,2.28,1.81,2.81,
Ryan Christie,3.0,MID,1.16,,0.75,0.28,0.89,1.61,1.31,0.51,1.55,2.23,1.64
Ryan Fredericks,3.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Giles,12.0,DEF,1.6,,0.74,2.46,0.0,0.0,0.0,0.0,0.0,0.0,
Ryan Gravenberch,,,0.53,0.27,0.09,0.44,0.27,1.02,0.0,2.1,0.0,1.37,
Ryan OnÃ©,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Curtis,,,,,,,,,,,,,0.0
