name,team,position,goals_scored_1,goals_scored_2,goals_scored_3,goals_scored_4,goals_scored_5,goals_scored_6,goals_scored_7,goals_scored_8,goals_scored_9,goals_scored_10,goals_scored_11
Weston McKennie,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Wilfried Gnonto,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willian Borges da Silva,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Wout Faes,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wout Weghorst,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0
Yago de Santiago Alonso,,,,,,,,,,,,,
Yasin Ayari,,,,,,,,,0.0,0.0,0.0,,0.0
Yegor Yarmolyuk,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Yoane Wissa,4.0,MID,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
Aaron Hickey,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Alex Robertson,,,,,,,,,,,,,
Alex Smithies,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Isak,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0
Alexandre Moreno Lopera,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie Gilchrist,,,,,,,,,,,,,
Amadou Onana,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amario Cozier-Duberry,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Moran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Andrey Nascimento dos Santos,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AndrÃ© Ayew,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Andy Lonergan,,,,,,,,,,,,,
Antoine Semenyo,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Antony Matheus dos Santos,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Arnaut Danjuma,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Arthur Henrique Ramos de Oliveira Melo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bashir Humphreys,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Doak,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Greenwood,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Ben Knight,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Mee,4.0,DEF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
BenoÃ®t Badiashile,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Clark,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boubacar TraorÃ©,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Mbeumo,4.0,FWD,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
Cameron Peupion,,,,,,,,,,,,,
Cameron Plain,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Alcaraz,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Carlos Henrique Casimiro,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Carlos VinÃ­cius Alves Morais,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Charlie Goode,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Charlie Robinson,,,,,,,,,,,,,0.0
Cheikhou KouyatÃ©,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian NÃ¸rgaard,4.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Christian Saydee,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claudio Gomes,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Gakpo,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
Dale Taylor,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dango Ouattara,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Adu-Adjei,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Bentley,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Danilo dos Santos de Oliveira,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Datro Fofana,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Ozoh,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Raya Martin,4.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Denis Zakaria,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dexter Lembikisa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Da Silva Costa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diogo Pinheiro Monteiro,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Divin Mubama,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Ballard,,,,,,,,,,,,,
Dominic Sadi,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Thompson,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Duje Caleta-Car,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ed Turns,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Eldin Jakupovic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ellery Balcombe,4.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Ellis Simms,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Dennis,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enzo FernÃ¡ndez,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Nwaneri,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Pinnock,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0
Ethan Wady,,,,,,,,,,,,,
Euan Pollock,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evan Ferguson,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
Facundo Buonanotte,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Felipe Augusto de Almeida Monteiro,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Filip Marschall,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fin Stevens,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Frank Onyeka,4.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Garang Kuol,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
George Abbott,,,,,,,,,,,,,
George Shelvey,,,,,,,,,,,,,0.0
George Wickens,,,,,,,,,,,,0.0,0.0
Georginio Rutter,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GonÃ§alo Manuel Ganchinho Guedes,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gustavo Henrique Furtado Scarpa,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halil DerviÅoÄlu,4.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Hamed TraorÃ¨,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Harry Souttar,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Harvey Davies,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harvey Griffiths,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harvey Vale,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Idrissa Gueye,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Illia Zabarnyi,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Imari Samuels,,,,,,,,,,,,,
Isaac Price,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IshÃ© Samuels-Smith,,,,,,,,,,,,,
Ivan Toney,4.0,FWD,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,0.0
Jack Hinshelwood,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Jack Wells-Morrison,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakub Kiwior,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
James Bree,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
James Furlong,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
James Wright,,,,,,,,,,,,,
Jeremiah Chilokoa-Mullen,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Jhon DurÃ¡n,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Morgan,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Wormleighton,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Robles,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John-Kymani Gordon,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Smith,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joseph Anang,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Joseph Whitworth,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Dasilva,4.0,MID,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
JoÃ£o FÃ©lix Sequeira,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JoÃ£o Victor Gomes da Silva,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0
Juan Larios LÃ³pez,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kadan Young,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaden Rodney,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaelan Casey,,,,,,,,,,0.0,0.0,0.0,0.0
Kamaldeen Sulemana,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Kamari Doyle,,,,,,,,,,,,,
Karl Hein,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasey McAteer,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keane Lewis-Potter,4.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Kevin Schade,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Keylor Navas,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Killian Phillips,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobbie Mainoo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Kofi Balmer,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristian Sekularac,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer Ajer,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
KrisztiÃ¡n Hegyi,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Kyle John,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamare Bogarde,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Layvin Kurzawa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Hall,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Miley,,,,,,,,,0.0,0.0,,0.0,0.0
Lewis Payne,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lino Sousa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loris Karius,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
LoÃ¯c BadÃ©,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Tolentino Coelho de Lima,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mads Bech SÃ¸rensen,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Mads Bidstrup,4.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Mads Roerslev Rasmussen,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Manuel Akanji,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Jurado Gomez,,,,,,,,,,,,,
Marcel Sabitzer,,,,,,,,0.0,0.0,0.0,,0.0,0.0
Marcos Senesi,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Marcus Bettinelli,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Forss,4.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Mario Lemina,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Gillespie,,,,,,,,,,,,,
Martial Godo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matej KovÃ¡r,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Mateo Joseph FernÃ¡ndez,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateus Cardoso Lemos Martins,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
Matheus Luiz Nunes,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Santos Carneiro Da Cunha,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathias Jensen,4.0,MID,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0
Mathias Jorgensen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Matthew Cox,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Matthew Craig,,,,,,,,,,,,,
Matthew Dibley-Dias,,,,,,,,,,,,,
Matthew Smith,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MatÃ­as ViÃ±a,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Mauro Bandeira,,,,,,,,,,,,,
Max Kinsey-Wellings,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Maximilian WÃ¶ber,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxwel Cornet,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Dacosta Gonzalez,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Olakigbe,,,,,,,,,,,,,
Mikkel Damsgaard,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Mislav Orsic,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mykhailo Mudryk,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MÃ¡ximo Perrone,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Naouirou Ahamada,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Bishop,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Nathan Butler-Oyedeji,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Fraser,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nico O'Reilly,,,,,,,,,,,,,
Noni Madueke,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Norberto Murara Neto,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odeluga Offiah,,,,,,,,0.0,0.0,0.0,,0.0,0.0
Oliwier Zych,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Omari Hutchinson,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Bevan,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Goodman,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Sarabia,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Paul Onuachu,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Porro,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Pervis EstupiÃ±Ã¡n,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Pierre-Emerick Aubameyang,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pontus Jansson,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Reece Welch,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Remo Freuler,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renan Augusto Lodi dos Santos,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reuell Walters,,,,,,,,,,,,,
Rhys Bennett,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Rico Henry,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Romaine Mundle,,,,,,,,,,,,,0.0
Ryan Finnigan,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Trevitt,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Saman Ghoddos,4.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Sammy Braybrooke,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Amo-Ameyaw,,,,,,,,,,,,,
Samuel Edozie,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sasa Kalajdzic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sasa Lukic,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Sean McAllister,,,,,,,,,,,,,
Sebastian Revan,,,,,,,,,,,,,
Serge Aurier,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergi CanÃ³s TenÃ©s,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Sergio GÃ³mez,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shandon Baptiste,4.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Shea Charles,,,,,,,,,,,,,
Shola Shoretire,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Sil Swinkels,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Sonny Perkins,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefan Parkes,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tayo Adaramola,,,,,,,,,,,,,
Terry Ablade,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thilo Kehrer,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Cannon,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Strakosha,4.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Tom McGill,,,,,,,,,,,,,
Tommi O'Reilly,,,,,,,,,,,,,
Travis Patterson,,,,,,,,,,,,,
Tristan Crama,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Victor Kristiansen,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Viljami Sinisalo,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vitaly Janelt,4.0,MID,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
Wanya MarÃ§al-Madivadua,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Weston McKennie,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Wilfried Gnonto,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willian Borges da Silva,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wout Faes,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wout Weghorst,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Yago de Santiago Alonso,,,,,,,,,,,,,
Yasin Ayari,,,,,,,,0.0,0.0,0.0,,0.0,0.0
Yegor Yarmolyuk,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Yoane Wissa,4.0,MID,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Aaron Hickey,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Aleksandar MitroviÄ,9.0,FWD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Alex Robertson,,,,,,,,,,,,,
Alex Smithies,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Isak,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0
Alexandre Moreno Lopera,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie Gilchrist,,,,,,,,,,,,,
Amadou Onana,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amario Cozier-Duberry,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas Hoelgebaum Pereira,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Andrew Moran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Andrey Nascimento dos Santos,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AndrÃ© Ayew,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Lonergan,,,,,,,,,,,,,
Anthony Knockaert,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Antoine Semenyo,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonee Robinson,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Antony Matheus dos Santos,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Arnaut Danjuma,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur Henrique Ramos de Oliveira Melo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Aymeric Laporte,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bashir Humphreys,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Doak,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ben Greenwood,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Knight,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ben Mee,4.0,DEF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0
BenoÃ®t Badiashile,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernardo Veiga de Carvalho e Silva,13.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
Bernd Leno,9.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bobby Clark,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bobby De Cordova-Reid,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Boubacar TraorÃ©,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Mbeumo,4.0,FWD,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0
Cameron Peupion,,,,,,,,,,,,,
Cameron Plain,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Alcaraz,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Carlos Henrique Casimiro,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Carlos VinÃ­cius Alves Morais,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Charlie Goode,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Charlie Robinson,,,,,,,,,,,,0.0,
Cheikhou KouyatÃ©,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian NÃ¸rgaard,4.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
